video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"p3AMs26ll80","這群人 TGOP │哥跟姐的經典語錄 feat.劉書宏 Classic Quotations for Brothers and Sisters","2020-11-15T10:31:09Z","UC6FcYHEm7SO1jpu5TKjNXEA","這群人TGOP","24","20.18.11","這群人|TGOP|搞笑影片|This|Group|Of|People|茵聲|展榮|許展瑞|董仔|董芷涵|尼克|木星|娛樂|惡搞|石頭|喜劇演員|搞笑團體|youtube 廣告|好笑|影片|訂閱|有趣|趣味|戲劇|客串|翻唱|超瞎|cover|feat.|經典語錄|瘋狂|職人|韓流|許展榮|王士維|牧昕|林牧昕|鄭茵聲|張佑維|戲劇","1244164","30523","578","1581","https://i.ytimg.com/vi/p3AMs26ll80/default.jpg","False","False","江湖在走，「哥姐」要有？日常生活中，總會時不時遇到一群人，他們雖然有名字，卻更常被尊稱為「＊＊哥」或「＊＊姐」。他們常有個共通點：年紀比你大一些，或資歷比你大一些；更有趣的是，他們的行為模式竟然也有某種程度相似。這集「這群人」爆笑演繹「哥姐行為學」，究竟跟你記憶中的哥、姐模樣，是否雷同呢？#哥姊SOP #經典語錄 #這群人 成為這個頻道的會員並獲得獎勵：https://www.youtube.com/channel/UC6FcYHEm7SO1jpu5TKjNXEA/join【這群人2019周邊商品熱賣中】https://www.3one.com.tw/【也有蝦皮可以訂購喔！】https://shopee.tw/tgop77支持群人  訂閱訂起來➔ https://tgop.pse.is/GWAQ6A Day To Remember 播放清單 經典語錄系列➔  https://tgop.pse.is/M3HAM來看這群人更多日常生活 ➔ https://tgop.pse.is/KZPB2群人製作的都在這➔ https://tgop.pse.is/KB5Z4演出：網路搞笑團體「這群人」This Group Of People a.k.a. TGOP。註：戲劇效果、激動演出。請調整為1080pHD觀看品質較高。Facebook這群人：https://tgop.pse.is/K7SE2展榮展瑞：https://tgop.pse.is/MGXKV茵聲：https://tgop.pse.is/LEVZ5董仔：https://tgop.pse.is/MDX52石頭：https://tgop.pse.is/LZS6Y尼克：https://tgop.pse.is/HJB2Z木星：https://tgop.pse.is/MC3JLInstagram這群人：https://tgop.pse.is/KE6S9展榮：https://tgop.pse.is/MJER2展瑞：https://tgop.pse.is/MEVXJ茵聲：https://tgop.pse.is/KFWEX尼克：https://tgop.pse.is/M4GAE董仔：https://tgop.pse.is/MNY8W木星：https://tgop.pse.is/KMBXE石頭：https://tgop.pse.is/MSNET這群人bilibili： https://tgop.pse.is/M79UP這群人微博： https://tgop.pse.is/MLT7Q【兩班半攝影棚開幕啦】 https://www.17hrs.com.tw/【三花自創品牌3.one 夏季新品上市啦！】https://www.3one.com.tw【工作邀約請洽詢】 聯絡信箱 ：thisgroupofpeople@gmail.com"
"pSpP8Vqr54I","水中激鬥，再次展開，打水球？我們也可以！勝利，沒有捷徑；強敵，是讓我成長的動力，只要突破自己，就是完美的戰役！｜全明星運動會 X 富易達保險經紀人 EP08：飛躍之湧 20201115","2020-11-17T04:00:10Z","UCXxAXdFh-cuYXU289kd-pNQ","全明星運動會","22","20.18.11","全明星運動會|胡宇威|李玖哲|柯有倫|姚元浩|陳漢典|運動實境節目|台視|三立","384522","3896","200","2780","https://i.ytimg.com/vi/pSpP8Vqr54I/default.jpg","False","False","10:39 感謝【TSNA體育新聞團隊】照片素材的提供【水球、鐵餅、跳遠】讓我們說飛就飛！讓紀錄說破就破！#全明星運動會 #水中激鬥 #打破他大來賓：羅興樑主播：徐展元、蔡尚樺紅隊領隊：江宏傑  藍隊領隊：錢薇娟紅隊經理：粿粿      藍隊經理：孟潔紅隊陣容：姚元浩、草屯囝仔 阿倉、楊奇煜(傷退)→孫其君、陳漢典、李玖哲、臭屁嬰仔 屁辰、IVI 芳芸、IVI 琦琦、郭芝吟、阿樂藍隊陣容：胡宇威、夏和熙、泰坦 正義、柯有倫(傷退)→張庭瑚、邱宇辰、泰坦 比利、梁凱莉、IVI Kimi、王宣、安乙蕎不搞笑！不做效果！全程玩真的！全明星運動會，正式開戰！每週二，中午12點，上架完整版！還沒訂閱嗎？傳送門在這👉https://www.youtube.com/channel/UCXxAXdFh-cuYXU289kd-pNQ?sub_confirmation=1👉全明星運動會FaceBook：https://www.facebook.com/100775881746080👉全明星運動會Instagram：https://www.instagram.com/allstarsportsday/"
"ZeerrnuLi5E","aespa 에스파 'Black Mamba' MV","2020-11-17T09:00:22Z","UCEf_Bc-KVd7onSeifS3py9g","SMTOWN","10","20.18.11","에스파뮤비|SM신인걸그룹|KPOP|SM New Girl Group","14840444","1254107","26229","244530","https://i.ytimg.com/vi/ZeerrnuLi5E/default.jpg","False","False","aespa's debut single Black Mamba is Out!🎧Listen and download on your favorite platform: https://smarturl.it/aespa_BlackMamba🐍Black Mamba MV: https://youtu.be/ZeerrnuLi5ESubscribe to aespa Official YouTube Channel!https://www.youtube.com/aespa?sub_confirmation=1aespa officialhttps://www.youtube.com/c/aespahttps://www.instagram.com/aespa_officialhttps://twitter.com/aespa_Officialhttps://www.facebook.com/aespa.officialhttps://weibo.com/aespa#aespa #æspa #BlackMamba #블랙맘바 #에스파aespa 에스파 'Black Mamba' MV ℗ SM Entertainment"
"gUFAHq0fKcg","周玉蔻發起拒吃皇家牛肉麵 掀反效果？！ 新聞大白話 20201117","2020-11-17T09:52:22Z","UC5fkmrA5VDTr2IU7lPmpsHA","新聞大白話","25","20.18.11","新聞大白話|政論|新聞|議題|評論|政治|韓國瑜|韓流|何庭歡|歡歡|張善政|賴清德|謝龍介|柯文哲|疫情|抗疫|新冠肺炎|蔡英文|川普|郭台銘|陳武進|阿舅|罷免|陳菊|吳敦義|民正言順|比特王|民進黨|國民黨|蘇貞昌|陳其邁|李眉蓁|高雄市長|蘇震清|蘇嘉全|廖國棟|美國|中國|大陸|南海|軍售|罷韓|Bit King比特王出任務|美豬|萊豬|瘦肉精|美牛|美國大選|白宮|王又正|正常發揮|拜登|陳時中|外交|馬來西亞|長榮大學","61562","2117","50","420","https://i.ytimg.com/vi/gUFAHq0fKcg/default.jpg","False","False","《#新聞大白話》TVBS 56台／YouTube頻道 每週一至週五下午4點●由錢子與大家一起2小時精彩新聞內容討論與解析●為觀眾帶來最新政治、時事評析。●《新聞大白話》YouTube▶️https://bit.ly/2HgBc3K#快來訂閱開啟小鈴鐺"
"jI-SUBh_lhY","【尊】我買了號稱台灣最難吃的糖果來試試!?","2020-11-14T09:54:03Z","UC6VKHP606ee6ffKwKmBHSig","人生肥宅x尊","22","20.18.11","[none]","347676","9884","626","1534","https://i.ytimg.com/vi/jI-SUBh_lhY/default.jpg","False","False","讓小孩擁有美好的童年▶追蹤我的頻道:https://goo.gl/m6JJRm▶第二頻道(日常,遊戲,公仔開箱): https://goo.gl/x7k59m▶廢文日常系列:https://goo.gl/CesaUA≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※從不要給他們吃奇怪的糖果開始≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※▶我的facebook專頁：https://www.facebook.com/loserZUN▶我的IG：https://www.instagram.com/loserzun/▶觀看更多影片：https://goo.gl/KhqZxi▶上一部影片：https://youtu.be/NRRjdXfO0bQ▶同系列推薦影片：https://youtu.be/jksayxrcLog≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※≡※▶任何重要事情請寄信至:just8080666@gmail.com"
"mx0ZcpPQVBg","aespa 에스파 'Black Mamba' MV Teaser","2020-11-15T15:00:21Z","UCEf_Bc-KVd7onSeifS3py9g","SMTOWN","10","20.18.11","KPOP|MV Teaser|블랙맘바티저|SM신인걸그룹|걸그룹티저|SM New Girl Group|Teaser","4704834","367669","24152","41703","https://i.ytimg.com/vi/mx0ZcpPQVBg/default.jpg","False","False","aespa's debut single Black Mamba is Out!🎧Listen and download on your favorite platform: https://smarturl.it/aespa_BlackMamba🐍Black Mamba MV: https://youtu.be/ZeerrnuLi5ESubscribe to aespa Official YouTube Channel!https://www.youtube.com/aespa?sub_confirmation=1aespa officialhttps://www.youtube.com/c/aespahttps://www.instagram.com/aespa_officialhttps://twitter.com/aespa_Officialhttps://www.facebook.com/aespa.officialhttps://weibo.com/aespa#aespa #æspa #BlackMamba #블랙맘바 #에스파aespa 에스파 'Black Mamba' MV Teaser ℗ SM Entertainment"
"7uad-8ZppMA","阿啾小劇場-阿啾教召日記（上）｜又要回去當兵了！！｜2020教召全記錄","2020-11-15T10:00:12Z","UCdz-LcN65kBCBrQVGw4ZEmQ","阿啾小劇場","23","20.18.11","阿啾|當兵|教召","215301","7185","133","597","https://i.ytimg.com/vi/7uad-8ZppMA/default.jpg","False","False","嚴重警告：千萬不要不信邪的去點教育召集查詢網站。阿啾2020教召全記錄！再一次回去當兵的體驗是？阿啾蝦皮： https://shopee.tw/shop/8288447訂閱阿啾： https://pse.is/THF88阿啾新貼圖-阿啾貓奴日記｜99與咪醬篇 http://a1.pise.pw/u5jxq加入社團 》https://www.facebook.com/groups/achusan/工商合作：EmmaMail：service@weido.biz電話：（02）2370-0177"
"Wq5S8Dt_HQE","BTS (방탄소년단) 'Life Goes On' Official Teaser 1","2020-11-17T15:00:01Z","UC3IZKseVpdzPSBaWxBxundA","Big Hit Labels","10","20.18.11","BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄|BTS BE|Life Goes On|라이프 고즈 온|뮤비 티져|BE 앨범 타이틀곡","10111975","2817660","9599","302739","https://i.ytimg.com/vi/Wq5S8Dt_HQE/default.jpg","False","False","BTS (방탄소년단) 'Life Goes On' Official Teaser 1BTS (방탄소년단) 'Life Goes On' Official MV will be released at 2PM(KST), 12AM(EST) on Nov 20, 2020Credits:Director: Jeon Jung KookAssistant Director: Yong Seok Choi, Jihye Yoon (Lumpens)Director of Photography: Hyunwoo Nam (GDW)Focus Puller: Sangwoo Yun2nd AC: Eunki Kim3rd AC: Kyuwon SeoGaffer: Choi Doo Soo (DS LIGHT)Lighting Crew: Jung Yu Jin, Kim Jun O, Lee Seong Min, Kim Sung Wook, Lee HyunsuArt Director: Bona Kim, Jinsil Park (MU:E)Assistant Art Team: Yeri Kang, Minjung Kim (MU:E)Art-team Manager: ilho Heo (MU:E)Visual Creative: Nu Kim, Sabinne Cheon, Lee Sun Kyoung, Kim Ga Eun, Cha Yeon HwaArtist Management: Kim Shin Gyu, Kim Su Bin, Kim Dae Young, Park Jun Tae, An Da Sol, Ahn Jong Hun, Yun Tae Woong, Lee Seung Byeong, Lee Jung Min, Lee Hyeon KiBig Hit Entertainment. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by Big Hit Entertainment, Seoul, Korea.Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com#BTS #방탄소년단 #LifeGoesOn #BTS_BE #Teaser"
"AwGzWc-FYQY","牛肉麵之亂周玉蔻提油救火？　怒酸老闆「落井下石」嗆拒吃皇家牛肉麵！《大新聞大爆卦》精華片段","2020-11-17T07:30:00Z","UCCqASHJXWs5_Lst_jWp40dw","大新聞大爆卦","25","20.18.11","大政治大爆卦|大民調大攻略|周玉琴|政治|政論|兩岸關係|時事|真相|內幕|八卦|韓流|九二共識|一國兩制|台獨|政論節目|台灣|大陸|中國|高雄|1450|新聞|總統|無色覺醒|中時電子報|中天新聞|中天電視|直播|新聞直播|台灣新聞|最新|台湾政论|國民黨|民進黨|2020|共產黨|民調|王鴻薇|謝寒冰|黃暐瀚|韓國瑜|蔡英文|柯文哲|王世堅|賴清德|王金平|馬英九|吳敦義|蘇貞昌|網軍|大選|political|TaiwanPolitics|CtiTV|頭條開講|林嘉源|大新聞大爆卦|馬千惠|中天撤照|中天關台|中天換照|即時新聞|中天|#大新聞大爆卦|牛肉麵|丁怡銘|丁怡銘辭職|丁怡銘請辭|皇家傳承|牛肉麵老闆|周玉蔻","132996","3393","77","573","https://i.ytimg.com/vi/AwGzWc-FYQY/default.jpg","False","False","#大新聞大爆卦 #馬千惠 #丁怡銘 #牛肉麵 #美牛 #周玉蔻 #皇家牛肉麵牛肉麵之亂傷敵3分自損7分？　柯酸丁丁「害人反害己」！《大新聞大爆卦》完整版(上) 2020.11.17https://youtu.be/ZuxgTYLA8v4RCEP簽訂前一晚才知道？　台被排除經貿恐遭邊緣化？《大新聞大爆卦》完整版(下) 2020.11.17https://youtu.be/7RHCHXTYcJE「如有任何營業使用，必須事先取得書面同意」「未經著作權人事先書面同意，勿將內容用於商業性質之分享、連結。」《大新聞大爆卦》中天新聞台52頻道／每週一至週五下午2點～4點《大新聞大爆卦》官方YouTube頻道：https://reurl.cc/GrnQey"
"CfqtDPidask","史上最光榮解召！出動「電子花車女郎」迎接同事回來上班！居然感動流淚?!","2020-11-17T10:30:10Z","UCj_z-Zeqk8LfwVxx0MUdL-Q","上班不要看 NSFW","23","20.18.11","funny|喜劇|幽默|搞笑|呱吉|阿傑|廉傑克曼|RJ|蔡哥|湯瑪士|大黑|小餅|小歐|諾基|關關","261413","10561","108","943","https://i.ytimg.com/vi/CfqtDPidask/default.jpg","False","False","咱們的首席攝影剪輯 - @陳大黑Hei Chen  被徵招回去「教召」喇！五天後我們精心準備禮物迎接他光榮解召！這麼好的同事到哪找呢你們說是不是呀~^_______^#大黑解召#光榮解召#電子花車#英雄好漢在一班【上班不要看FB粉絲團】https://www.facebook.com/nsfwstudio/【上班不要看instagram】https://www.instagram.com/nsfwstudio/【上班不要看LINE@】@nsfwstudio----------------------------------------------------------------------------- 【樂曲提供】Production Music by http://www.epidemicsound.com------------------------------------------------------------------------------"
