video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"j-mXw44-dO8","黃鴻升 Alien Huang 【我不是空笑夢 Dream It Real】Official Music Video","2020-11-28T15:28:10Z","UCPcF3KTqhD67ADkukx_OeDg","滾石唱片 ROCK RECORDS","10","20.30.11","黃鴻升|Alien Huang|AES|我不是空笑夢|Dream It Real|林柏昇|KID|綜藝玩很大|吳宗憲|謝坤達|隨性_蛋糕|隨性_含書|Jacky Wu|張雅惟|巧西|Jero|Dino|陳南西|NOVAFILM|彭道森|林正偉|黎明紅茶|KID花蓮背包客棧|統聯客運|天作創意有限公司|80‘s Studio","1167203","79115","464","2704","https://i.ytimg.com/vi/j-mXw44-dO8/default.jpg","False","False","【ROCK HDMV】歡迎訂閱滾石唱片YouTube官方頻道 → http://bit.ly/RockRecords#黃鴻升  《#我不是空笑夢》MV「比起對兒女的愛 那些還沒做過的事 都只是空笑夢」我們年少輕狂的時候 希望可以征服全世界身為子女的我們 帶著年少時的驕傲有著無限憧憬 希望錯 也要錯得乾脆 畢竟出發點只有自己 但往往那後座力都是父母在幫我們承擔 我們可以無負擔地去衝去闖 想證明自己長大 但傷痕累累父母年少輕狂的時候 希望可以征服全世界但 在有了你的那一刻起一切都不重要了 那～ 那是什麼？應該是責任吧 比起對兒女的愛那些還沒做的事 都只是空笑夢於是 過了20～30年才發現自己已不在年輕 一切的希望寄託在子女上心裏希望我們下一代更茁壯 青出於藍 但又不希望下一代走許多冤枉路，但終究那是他自己的人生 回顧人生這一切 就像一場夢一樣 就算了失去了夢想 因為有了你 還是充滿笑容(以上文字介紹由 @黃鴻升 Alien Huang 撰寫於2020/6)-你是否也空 了什麼 笑 忘什麼夢 過什麼對於父母而言  充滿實驗性的事他們總愛說是   空笑夢也許吧 在無法證明想做的不是夢之前我們僅有的   就是努力 用力去闖父母其實不是擔心你愛做夢他們害怕的是  看見你的難過因爲人生常常當你覺得ㄧ切美好時給了你ㄧ場突然如其來的重擊碰壁了  別忘了 這不是空笑夢停滯了  放棄了 才會變空笑夢有個地方   真實的因你而存在溫暖你  照顧你 讓你安心停下那個地方就是「家」-MV故事是由黃鴻升當初所構思團隊集結了所有他的能量去完成它在此由衷感謝所有真心思念他與 ㄧ起完成MV的朋友黃鴻升的思想不會停止   我們會讓ㄧ切延續下去「想念  是為了延續精神」生日快樂！鬼哥！【MV工作人員名單】主演｜ #林柏昇KID樂團｜ #TAT (The Alien Team)-特別演出早餐店客人｜謝坤達早餐店女神｜張雅惟、巧西早餐店兄弟｜Jero、Dino淺眠乘客｜陳南西KID爸媽、小姨媽、被踢到的小黑-MV製作｜NOVAFILM 導演｜彭道森、黃鴻升監製｜林正偉Dino監製協力｜劉恭甫製片｜劉任修 執行製片｜杜德修製片助理｜游傑宇攝影師｜洪建凱燈光師｜彭嘉慶燈光大助｜曾鈺展燈光助理｜賴怡安造型師｜涂家瑋化妝師｜王君慈髮型師｜UNAFPV drone｜白昆禾剪接｜彭道森調光｜彭道森場地協力｜黎明紅茶-特別感謝KID花蓮背包客棧統聯客運北花線綜藝玩很大 @綜藝玩很大 Mr.Player 天作創意有限公司 80‘s Studio黃鴻升《我不是空笑夢》♫ https://RockRecordsCo.lnk.to/DreamItReal我不是空笑夢作詞：隨性_蛋糕作曲：隨性_含書面容上的皺痕有辛苦 有艱苦 攏無怨無恨看著你背影的心酸  為著阮付出青春現在換我 替你遮風雨  紲落來人生的路請你甭閣操煩 甭閣驚我艱苦知影你放袂落  永遠想欲來照顧請你放心 我的堅持 我的路繼續行  繼續拚  繼續做 看你憂愁  頭鬃白你的每一句話 攏是你的體會請你支持我的夢  毋是𨑨迌無彩工這是我的願望    希望你會了解  我毋是咧眠夢希望你會諒解  我毋是空笑夢Do you know?  Do you know?   堅持我的路我一定予你驕傲 製作人 Producer：林含書 HaKU Lin、曾俞璇 Cosine Tseng編曲 Music Arrangement：The Alien Team吉他 Guitars：林柏村 Ace Lin、吳品賢 Star Wu貝斯 Bass：魔指根音王 aka 特工 Sasha鼓 Drums：楊朝量 Liang Yang鍵盤 Keyboards：曾俞璇 Cosine Tseng和聲編寫 Background Vocal Arrangement：王山而 Ray Hsieh、曾俞璇 Cosine Tseng和聲 Background Vocals：王山而 Ray Hsieh、曾俞璇 Cosine Tseng、林含書 HaKU Lin和聲錄音師 Background Vocal Recording Engineer：彼得王 Peter Wang和聲錄音室 Background Vocal Recording Studio：繭指音樂工作室 Kokun Finga錄音工程師 Recording Engineer：毛琮文 Mao、林含書 HaKU Lin助理錄音師 Recording Assistant：江昱澄 Allen Chiang、林彥慶 Yen爵士鼓技師 Drum Tech：林含書 HaKU Lin混音工程師 Mixing Engineer：毛琮文 Mao錄音室及混音室 Recording & Mixing Studio：studio-One (TW)OP：Rock Music Publishing Co., Ltd.#把不可能變可能#請分享按讚開小鈴鐺喔."
"lw_hmSU_tXo","小S、蔡依林演唱會激吻 火辣唱跳〈MR.Q〉掀高潮【娛樂快訊】","2020-11-29T12:22:51Z","UC8ROUUjHzEQm-ndb69CX8Ww","台視新聞 TTV NEWS","25","20.30.11","台視新聞|TTV News|TTV LIVE|蔡依林|小S|浪子回頭|MR.Q|國際巨星|演唱會|Jolin","472619","5049","236","340","https://i.ytimg.com/vi/lw_hmSU_tXo/default.jpg","False","False","#蔡依林 #小S #演唱會2020.11.29【娛樂快訊】歌手蔡依林今（29）天舉辦「Ugly Beauty」高雄最終場演唱會，特別嘉賓邀請「國際巨星」小S，兩人秀出前凸後翹的絕美身材，熱唱〈MR.Q〉同場尬舞，現場氣氛嗨翻。◎台視新聞訂閱→ https://www.youtube.com/c/ttvnewsview◎台視直播訂閱→https://www.youtube.com/c/twlivenews◎台視臉書粉絲團訂閱→https://www.facebook.com/ttvnews/◎台視新聞IG訂閱→https://www.instagram.com/ttvnews_tw/"
"xsl9FjgCLPA","黃鴻升 Alien Huang 【地球上最無聊的下午 Nevertheless】Official Music Video","2020-11-25T06:00:14Z","UCPcF3KTqhD67ADkukx_OeDg","滾石唱片 ROCK RECORDS","10","20.30.11","[none]","1448618","63712","514","2115","https://i.ytimg.com/vi/xsl9FjgCLPA/default.jpg","False","False","【ROCK HDMV】歡迎訂閱滾石唱片YouTube官方頻道 → http://bit.ly/RockRecords#黃鴻升  《#地球上最無聊的下午》MV沒有人知道 明天有什麼事情在等著2020這個逼迫人成長的動盪年每一刻都在教我們要珍惜當下 珍惜身旁的人於是We have Plan B「沒有風 沒有雨 沒有了頑固沒有甜 沒有苦 也沒了孤獨」謝謝每一位 支持黃鴻升的地球人這趟旅程 因為有你們的陪伴 才完整一雙雙炙熱的眼光 都是 守護外星人的太陽調皮的他在任務完成後瀟灑退場留下了「地球上最無聊的下午」這份禮物TAT＆小怪獸 將剩下的詞完成而團隊擷取鬼哥過往的聲音素材 克服了技術希望以Plan B的精神 將這首因愛而生的創作送給喜歡他的朋友們想念時 三兩好友或是家人 聚在一起聊聊天 吃點零食水果 配上你的歌地球上最無聊的下午是最平凡也最珍貴的時光-「那你的PLAN B是什麼？」這是他常問別人的ㄧ句話「最後ㄧ刻的答案 才是我最好的答案」這是他完成任何事後的註解「凡事都可以輸！但絕對不能輸在想法！」這是他人生的座右銘當事情不如意  可以難過只要你不放棄就有希望當人生不順遂  可以停歇但再向前即是充滿力量即使全世界放棄 都不能算是結束唯有自己心中放棄 才是真正結束寧願逆著風 也不願放棄初衷PLAN A 失敗了 我依然握有PLAN B把不可能變可能 更顯珍貴期待我們在平行時空再次相遇the story continues on 「Planet B」謹予此作品致我的老闆 我的好友 我的老師  我們的家人                「不完美但真實」                                                                                      2020.11.25   Dino & TAT【MV工作人員名單】Director 導演：Dino LinAssistant Director 副導：王淑儀Director of Photography 攝影：陳彥Camera Assistant 攝影助理：傅思齊Gaffer 燈光：王浩Best Boy 燈光助理：陳覺安、曾皓Production Assistant 執行製片：Eunice OngStylist 造型師：涂家瑋 Jero TuMake Up 化妝師：王君慈 Kana WangEditor剪接：王淑儀、Dino LinColorist 調色：陳彥Post-production 後期製作 :Dino Lin、王淑儀Animation 動畫：Roy LimCalligraphy Art 文字藝術：宋嘉祥 Sean Special Thanks 特別感謝：Zoom inSanté80’s studio黃鴻升《地球上最無聊的下午》♫ https://RockRecordsCo.lnk.to/Nevertheless地球上最無聊的下午 Nevertheless作曲 Composer：王山而 Ray Hsieh作詞 Lyricist：黃鴻升 Alien Huang / 小怪獸沒有風 沒有雨 沒有了頑固沒有甜 沒有苦 也沒了孤獨這裡沒有重量 也沒有真相天使們也不會跳舞想帶你去澀谷的街上走走穿越幾萬光年逛逛我的星球但是外頭 太多 太熱情的面容日常是誰的茶餘飯後雖然 我的願望有點老套可是 有你的微笑就剛好感謝你 對我 默默的 應援加油讓辛苦變幸福的小怪獸（在這危險地球）把不可能變可能（讓我不曾墜落）只想再跟你一起 玩很大 再鬧一場 瘋狂的 哭和笑然後再用力擁抱（穿越平行時空）停留在這一刻（讓我想起怎麼快樂）刻劃幸福的模樣很有錢 這世界 買不到幸福很悠閒 朋友圈 找不到歸屬（避風港）全宇宙的溫度 剩下科技冷酷誰錯誰對沒有誰在乎記得 那一雙雙炙熱的眼光守護著我 溫暖的太陽感謝你 對我 默默的 應援加油讓辛苦變幸福的小怪獸（在這危險地球）把不可能變可能（讓我不曾墜落）只想再跟你一起 玩很大 再鬧一場 瘋狂的 哭和笑然後再用力擁抱（穿越平行時空）停留在這一刻（讓我想起怎麼快樂）感受生命的重量製作人 Producer：曾俞璇 Cosine Tseng編曲 Music Arrangement：The Alien Team吉他製作人 Guitar Production：翁光煒 Wico Weng吉他 Guitars：林柏村 Ace Lin貝斯 Bass：魔指根音王 aka 特工 Sasha鼓 Drums：楊朝量 Liang Yang鍵盤 Keyboards：曾俞璇 Cosine Tseng和聲編寫 Background Vocal Arrangement：曾俞璇 Cosine Tseng和聲 Background Vocal：王山而 Ray Hsieh吉他錄音室 Electric Guitar Recording Studio：Blue Way和聲錄音師 Background Vocal Recording Engineer：彼得王 Peter Wang和聲錄音室 Background Vocal Recording Studio：繭指音樂工作室 Kokun Finga爵士鼓技師 Drum Tech：林含書 HaKU Lin錄音工程師 Recording Engineer：林含書 HaKU Lin助理錄音師 Recording Assistant：江昱澄 Allen Chiang、林彥慶 Yen混音工程師 Mixing Engineer：毛琮文 Mao錄音室及混音室 Recording & Mixing Studio：studio-One (TW)母帶後期處理工程師 Mastering Engineer：毛琮文 Mao母帶後期處理錄音室 Mastering Studio：studio-One (TW)OP：Rock Music Publishing Co., Ltd.#把不可能變可能#請分享按讚開小鈴鐺喔."
"v2YhjMaOj8E","【微鬼畫】別在山上玩這遊戲，抽籤(下)|微疼","2020-11-27T10:29:12Z","UCGPlcnciT5KXLgVjLumGQgQ","微疼","24","20.30.11","微鬼畫|微疼|好兄弟|鬼故事|聽故事|恐怖的|可怕|都市傳說","403672","13414","165","1194","https://i.ytimg.com/vi/v2YhjMaOj8E/default.jpg","False","False","觀眾鬼故事投稿專區https://forms.gle/GKCzkDiLi3dR28Yw7悠遊卡購買網址https://www.yangzhu.com.tw/product/index.aspx?isdesign=16&kind=50&fbclid=IwAR2sZkzTcsLkJIpUuF-uAYiRi5w-tLoXeENpwEiQDZldyNvOp73hqhgi4RE微疼的新書:https://www.books.com.tw/products/E050070113?gclid=EAIaIQobChMIqozDp5un7AIVx9eWCh3nEAyPEAYYASABEgL-8fD_BwE微疼歷年漫畫書:大學微微疼 https://www.books.com.tw/products/0010670172?sloc=main大學微微疼2 https://www.books.com.tw/products/0010701720?sloc=main怪奇微微疼 https://www.books.com.tw/products/0010761302?sloc=main#鬼故事網路漫畫家#微疼免費漫畫 微不幸劇場https://s.yam.com/TnSQwIGhttps://goo.gl/3VHfCDFBhttps://goo.gl/JeDJtD固定合作配音夥伴 薇拉https://www.facebook.com/tall.girl.vera/"
"-BZogVYVA_E","福原愛大戰江宏傑，夫妻對戰，小傑要跪算盤啦～桌球是我的主場，勝利，必定拿下！女力崛起，貫穿勝利，這一箭，獻給我的團隊！｜全明星運動會 X 富易達保險經紀人 EP09：女將之箭 20201122","2020-11-24T04:00:10Z","UCXxAXdFh-cuYXU289kd-pNQ","全明星運動會","22","20.30.11","全明星運動會|胡宇威|李玖哲|柯有倫|姚元浩|陳漢典|運動實境節目|台視|三立","1258826","10173","526","3336","https://i.ytimg.com/vi/-BZogVYVA_E/default.jpg","False","False","【射箭、排球、桌球】這夫妻的對戰真的是又閃又可愛啊～#全明星運動會 #福原愛 #夫妻對戰大來賓：福原愛主播：徐展元、蔡尚樺🔴紅隊領隊：江宏傑  🔵藍隊領隊：錢薇娟🔴紅隊經理：粿粿      🔵藍隊經理：孟潔🔴紅隊陣容：姚元浩、草屯囝仔 阿倉、楊奇煜(傷退)→孫其君、陳漢典、李玖哲、臭屁嬰仔 屁辰、孫其君、IVI 芳芸、IVI 琦琦、郭芝吟、阿樂🔵藍隊陣容：胡宇威、夏和熙、泰坦 正義、柯有倫(傷退)→張庭瑚、邱宇辰、泰坦 比利、梁凱莉、IVI Kimi、王宣、安乙蕎🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆不搞笑！不做效果！全程玩真的！全明星運動會，正式開戰！每週二，中午12點，上架完整版！⚠️還沒訂閱嗎？傳送門在這👉https://rb.gy/7uxlh5👉全明星運動會FaceBook：https://rb.gy/c26gcu👉全明星運動會Instagram：https://rb.gy/u82tvj"
"jyBOgrQArxc","趁弟弟睡著，把活生生的鱷魚放在床上，尖叫聲嚇到全部人【黃氏兄弟】整人PRANK Ft. @鱷鄰居&沙西米 Croco Sashimi","2020-11-28T02:00:15Z","UCV_S2S-Zs8LeuJxK-T3RQQg","黃氏兄弟","24","20.30.11","黃氏兄弟|哲哲|瑋瑋|兄弟|YouTuber|有趣|哥哥|弟弟|新奇|好玩|挑戰|鱷魚日常|鱷魚妹妹|鱷鄰居屁孩的生活|鱷魚|沙西米|沙西米養鱷魚|整人|PRANK|驚嚇|害怕|驚悚|嚇人|動物|寵物|大自然|妹妹|眼鏡凱門鱷|馴鱷師|鱷鄰居","449926","15810","386","1066","https://i.ytimg.com/vi/jyBOgrQArxc/default.jpg","False","False","最新單曲【光】 👉https://youtu.be/VdULKZtwwH8成為頻道第三成員 👉 https://www.youtube.com/channel/UCV_S2S-Zs8LeuJxK-T3RQQg/join ..哥哥越來越誇張啦！這次竟然找活的鱷魚放我床上，我真的很想好好睡覺~【瑋瑋上手術台「雷射眼睛」割下眼角膜，醫療過程與康復全記錄！】https://youtu.be/0k7HPR_HJCo【挑戰巨大壽司，尺寸比人還高...！滿滿餡料超驚人】https://youtu.be/gbIIHh1QVU4黃氏兄弟全新單曲《光》專屬聽歌連結：https://jsj.lnk.to/lightKKBOX：► https://bit.ly/3cFhEUCMyMusic：► https://bit.ly/3jebsWnfriDay音樂：► https://bit.ly/3jfmquvSpotify：► https://spoti.fi/33fpv8yLINE MUSIC：►https://www.line-website.com/music-external-link?type=album&dest=2854576Apple Music：► https://apple.co/33bB2Wc網易雲音樂：► https://bit.ly/3kXyd0X咪咕音樂：► https://bit.ly/2G9yKyd🎓畢業108系列單曲🎓EP.01【我的新座位】MV 👉 https://youtu.be/ZWYFHrJj4dIEP.02【不專心】MV 👉 https://youtu.be/0GzLgn2fgcIEP.03【多想告訴你】MV 👉 https://youtu.be/BT2tg7QphVU🔥2020年單曲【專家模式】MV👉 https://youtu.be/x8AP-2aLEeE【室友】MV👉https://youtu.be/kaP4JUyI0uc【轉學兄弟】：https://reurl.cc/EOKnn【兄弟互整】：https://reurl.cc/2K44n【外婆家系列】：https://goo.gl/n82tCk【兄弟對決】https://reurl.cc/yaQNlIG 追蹤 👉 huangbrotherssFaceBook 專頁 👉 https://goo.gl/UcZf4Y訂閱我們 👉  https://goo.gl/pPGJbv👉 兄弟倆日常；喜歡拍試吃、開箱、搞怪、整人影片、都市傳說、實驗、運動、黑暗料理(?)、TikTok、Vlog( 呃....就是生活中想拍什麼就拍什麼www )► 每週一、三晚上六點，週六早上十點發片！會不定時直播跟追加影片（一定要開鈴鐺收通知！）► 追蹤臉書專頁、IG 關注我們動態 ( 大家多多分享、按喜歡，你的支持是給我們最大的鼓勵 )#黃氏兄弟#整人#鱷魚"
"MV2cu-FF3hc","【中學頭條】姐姐失戀 弟弟會有的反應  立欣哭很慘 王宥謙很生氣 孔祥豪???","2020-11-27T12:00:17Z","UC16gERMQIcBjBAnodl9CZ8Q","野火娛樂","24","20.30.11","[none]","346819","6116","198","294","https://i.ytimg.com/vi/MV2cu-FF3hc/default.jpg","False","False","#失戀#姊弟#大頭#王宥謙#王立欣#可愛#哭#心情差#可憐#沒事#鬼滅之刃#無限列車#炭次郎#水之呼吸【中學頭條】姐姐失戀 弟弟會有的反應  片頭曲 莊凌芸 下次遇見再相愛https://www.youtube.com/watch?v=VVVkyBeblms姐姐失戀哭好慘喔 孔祥豪你怎麼這樣-✐ 影片連結：https://reurl.cc/NQxZ5✐中學  FB：https://goo.gl/pc5RoL ✐中學  IG： https://www.instagram.com/highschool_fun✐更多中學影片：https://goo.gl/6XLd9Y- 業務合作✐https://bit.ly/2O0gkyvHope you enjoyed this video please share and subscribe."
"K2rNQ0RxwVQ","蔡依林 Jolin Tsai X 頑童MJ116「辣台妹 / Play 我呸 / 幹大事」Official Live Video","2020-11-27T09:20:16Z","UCZxdOVXIBEnJUQkhZgeOTTg","蔡依林 Jolin Tsai","10","20.30.11","蔡依林|Jolin Tsai|Jolin|MV|jolin|jolin tsai|ugly beauty|World Tour|蔡依林演唱會|蔡依林 mv|jolin 蔡依林|Live Clip|Ugly Beauty World Tour|蔡依林 live|jolin tsai live|蔡依林 Ugly Beauty 巡迴演唱會|蔡依林 Ugly Beauty|蔡依林 巡迴演唱會|Ugly Beauty世界巡迴演唱會|頑童 MJ116|頑童|MJ116|瘦子|E-SO|小春|Kenzy|大淵|Muta|周文傑|陳昱榕|林睦淵|辣台妹|Hot chick|幹大事|Big thing|蔡依林 頑童|蔡依林 MJ116|呸|蔡依林 呸|呸 PLAY|jolin play 演唱會|PLAY我呸|music of asia|Asian Music","352750","10666","110","511","https://i.ytimg.com/vi/K2rNQ0RxwVQ/default.jpg","False","False","🔔 訂閱蔡依林頻道 : https://sonymusic.pse.is/jolin鳥兒映像製作有限公司Birdy Productions.導演 Director｜邱柏昶 Birdy Nio  導演助理 Director Assistant｜蔡幸伶 Hsing Lin Tsai製片Producer｜石芳綺 Kiki Shih執行製片Line Producer｜吳浩瑜 Coal Wu攝影 Cameraman｜黃柏勳 Bo Syun Huang莊竣瑋 Chun Wei Chuang李金勳 Joseph Lee陳俊甫 Jun fu Chen 郭彥澤  Yen Ze Kuo邱柏昶 Birdy Nio  賴禹諾 Yukno剪接師 Editor｜黃柏勳 Bo Syun Huang標準字設計 Font Design ｜盧冠瑾 Gwen LuUgly Beauty World Tour 2020/11/22 @高雄巨蛋蔡依林 Jolin Tsai X @頑童 MJ116「辣台妹 / Play 我呸 / 幹大事」♬ 數位收聽《Ugly Beauty》 : https://jolin.lnk.to/UglyBeauty・更多蔡依林消息 ・蔡依林官方臉書:https://www.facebook.com/hoo.jcai蔡依林官方Instagram: https://www.instagram.com/jolin_cai/Sony Music Taiwan CPOP - 華語粉絲團https://www.facebook.com/SonymusicTaiwanCPOP/Sony Music Taiwan CPOP - Instagramhttps://www.instagram.com/sonymusic_taiwan/#蔡依林 #頑童MJ116"
"nd37MAGT9FM","蕭房車 Jam’s Car  | #2 | 蕭敬騰破心魔與OL人妻密謀驚喜","2020-11-28T04:00:09Z","UCfhl-IDxUrEq6RW6604eGmA","蕭敬騰官方專屬頻道 Jam's Official Channel","22","20.30.11","蕭敬騰|蕭房車|蕭總|老蕭|雨神|王妃|金曲歌王|人妻|東區|OL","282373","5079","77","605","https://i.ytimg.com/vi/nd37MAGT9FM/default.jpg","False","False","破百萬啦🎉!!!!!!提前讓大家看看蕭房車第二集~#蕭敬騰 全新 YouTube 企劃【 #蕭房車 Jam's Car】🚗💨第二集登場蕭總二次出巡這次隨機 #捕獲東區OL沒想到又是一個驚喜慶生局 （也太容易遇上壽星吧!)這次會遇上失控場面，還是....還有誰是年底壽星底下留言 🔥 （點擊觀看，還有老蕭版生日快樂歌唷 💖）-2020 年的尾聲蕭式精神，深入江湖跟著蕭總，搭著專屬座駕蕭房車挑戰不可能的任務給你從沒看過的蕭敬騰▶️  現在訂閱｜https://JamHsiao.lnk.to/YTChannelFC▶️  開播前標準流程｜訂閱、開啟小鈴鐺-■ 追蹤 蕭敬騰 蕭敬騰 Facebook：https://bit.ly/2tE34r2蕭敬騰 IG：https://bit.ly/2T1Eqj5蕭敬騰 Twitter：https://bit.ly/2IDS33j蕭敬騰 微博：https://bit.ly/2Vf7Ruy蕭敬騰 抖音：111916476 蕭敬騰 TikTok：jamhsiao_0330 蕭敬騰官方網站：http://www.jamhsiao.com/喜鵲一家 ❤ 獅子 LION YouTube：https://www.youtube.com/channel/UCX0j6mgBJIYEXdnyng3pPIQ 小宇 宋念宇 YouTube：https://www.youtube.com/channel/UC8C3GSHSFQltb9RjbCGgmPA 吳依霖老師 YouTube：https://www.youtube.com/channel/UCkGivEktogyCBY9xg7LxPTQ宥勝 YouTube： https://www.youtube.com/channel/UCv2moAOLmdbak39cxMWRZxg 王子 邱勝翊 YouTube：https://www.youtube.com/channel/UCrTUX69c9YKZvmRfBubKicw Kevin Liao 廖柏雅 YouTube： https://www.youtube.com/channel/UCkKgM_Z0Rt3IUakB6Vk9gNg李艾薇 YouTube：https://www.youtube.com/channel/UC2QIbhA0ACPCuG3Vy6FroJQ 林孟辰 YouTube︰https://www.youtube.com/channel/UCtiadEC18piWyVkfYDRhySA"
"4zL5WRG6plU","老子瘋狗的外號十歲就有啦！｜名人Q&A#01｜ft.國動｜霸軒與小美 Baxuan & Mei","2020-11-27T13:00:15Z","UC2SmF-JiJfPbod2MuW-Drcg","霸軒與小美 Baxuan & Mei","24","20.30.11","霸軒|圖文|小美|人類超有病|罷軒|軒霸|鼻地大師|國動|鼻地大師國動-張葦航|KYT|仁豪你人好好|z欣|萬隆|威力|003|小航Z|瘋狗娛樂|蹦蛙娛樂|張家夫妻滑起來|蹦蛙員工|Q&A|張家兄弟滑起來|張嘉航|統神|國棟","197224","7304","73","297","https://i.ytimg.com/vi/4zL5WRG6plU/default.jpg","False","False","#霸軒#國動#統神謝謝瘋狗娛樂董事長國動＆董娘KYT接受我們的專訪！這次嘗試做專訪系列，希望之後可以採訪更多的名人！【 追蹤我其他的創作平台】Youtube 日常頻道 ：https://reurl.cc/Mv7OqmFacebook粉絲專頁 ：https://reurl.cc/A1ZQdKInstgram  粉絲專業：https://reurl.cc/yyVpQD 【 我們的主題播放清單】➤小美玩海龜湯：https://reurl.cc/D6jV7d➤霸軒廣播電台：https://reurl.cc/MdOlg3➤鬼怪故事系列：https://reurl.cc/d5nMo2➤遊戲直播精華：https://reurl.cc/m9Mm2➤霸軒Q&A時間：https://reurl.cc/Ezj9ya➤奇摩知識+直播：https://reurl.cc/Kjeaoe【 與我們聯繫】工商合作請洽：霸軒娛樂工作室 Phone：0917-059-483mail：507m4xu4@gmail.com LINE ID：baxuan666  #人類超有病 #霸軒 #小美#圖文 #海龜湯 #情侶#直播"
