video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"WNJYh9TgN-Y","目前最值得反思的一期，米爾格拉姆 | 老高與小茉 Mr & Mrs Gao","2020-11-11T12:00:26Z","UCMUnInmOkrWN4gof9KlhNmQ","老高與小茉 Mr & Mrs Gao","24","20.15.11","米爾格拉姆|權力服從|心理實驗|五歲抬頭團|權威","1987773","51803","1088","7558","https://i.ytimg.com/vi/WNJYh9TgN-Y/default.jpg","False","False","【加入會員按鈕】https://www.youtube.com/channel/UCMUnInmOkrWN4gof9KlhNmQ/join【出賣靈魂按鈕】https://goo.gl/VhzZeS------------------------------------------------相關鏈接：【震撼】2045年，人類究竟是滅絕還是成神https://www.youtube.com/watch?v=WY4XLDBDyuk出賣靈魂的正確方法，魔鬼聖經https://www.youtube.com/watch?v=0vomd4ymSLc【一個人不要看】至少需要4個人一起看的影片https://www.youtube.com/watch?v=nAc6sGXLueY【震撼】地球歷史的最大謎團，大洪水https://www.youtube.com/watch?v=w69h0zCso-o人類不能知道的秘密，人族的故事https://www.youtube.com/watch?v=JVOzntXOGRc地球監獄說，其實人類的祖先是星際囚犯，咱們都在地球上改造https://www.youtube.com/watch?v=-WhhhLTH1yk中國古代全都是外星人，而且和蘇美神話居然是一樣的https://www.youtube.com/watch?v=nPnNQNCoC9M生命起源，地球上的生命究竟是如何產生的https://www.youtube.com/watch?v=bJHhrpYbGgQ人類史上最強大的武器不是板凳，而是櫃子https://www.youtube.com/watch?v=I70Vd2IObPQ量子力學與平行宇宙與你https://www.youtube.com/watch?v=QcySV8ZKFGg來自宇宙深處的非自然信號與黑暗森林法則https://www.youtube.com/watch?v=XASKCBtiqEM【震撼】舊約聖經中記載的人類起源才是真實的 https://www.youtube.com/watch?v=iEeBnhMadkk地平說，為什麼越來越多人相信地球是平的https://www.youtube.com/watch?v=rDT45Z5Y9e8數千年前就擁有航天技術的瑪雅文明https://www.youtube.com/watch?v=EPivRTYUu6w最強預言家對於2019年的五個預言，前四個都不重要https://www.youtube.com/watch?v=kIR9bEA_8kE【震撼】亞特蘭蒂斯真的找到了，神，真的存在過https://www.youtube.com/watch?v=QbcKVbL3VOQ火星，越看越像尼比魯https://www.youtube.com/watch?v=2GU9kis1hDo100年過去了，還沒有一個地球人能解開這個謎團，伏尼契手稿https://www.youtube.com/watch?v=DVORkf8OWcc人類雖然無法再次登上月球，但卻可以登上太陽的真正原因https://www.youtube.com/watch?v=Ep803Xiso5E【震撼】距離地球最遙遠的人造物，航海家1號https://www.youtube.com/watch?v=UZHGEyCYgTc蘇美王表，一塊石頭揭秘人類誕生的真相https://www.youtube.com/watch?v=Mw-bAl2Tlm0科學證明進化論才是都市傳說，人類才是外星人 https://www.youtube.com/watch?v=BFEakK2FA3s最接近神的男人，特斯拉https://www.youtube.com/watch?v=2QlzgZPxg1c二十世紀最大謎團，通古斯大爆炸https://www.youtube.com/watch?v=wU-GxHtCGgA波羅的海下的巨大圓盤，它在這裡14萬年了https://www.youtube.com/watch?v=QAbx4ruDEm0曼德拉效應，是誰動了我的記憶https://www.youtube.com/watch?v=5x9mNMnG9lY谷歌的時間機器和三個時間旅行者https://www.youtube.com/watch?v=yDO7oZLpXL0------------------------------------------------推薦播放列表：【未來】https://goo.gl/Bq54h5【傳說】https://goo.gl/CpmK2Y【心理測試】https://goo.gl/wf5dp5【奇趣】https://goo.gl/Tbpiuj"
"lnoylH5KMmY","【黃阿瑪的後宮生活】DIY假大腿！拯救奴才的腿！","2020-11-13T10:00:31Z","UCw2W7GIqJNB-UMUxncnMuiw","黃阿瑪的後宮生活","15","20.15.11","[none]","308027","12550","97","919","https://i.ytimg.com/vi/lnoylH5KMmY/default.jpg","False","False","阿瑪：「誰都不淮跟朕搶～」× 頻道更新為週五晚間六點，不定時發佈其它影片！×訂閱我們：https://goo.gl/5L8xkV阿瑪官網：https://www.fumeanstore.com【陳零九私底下曾為貓大崩潰！】#貓奴聊天室 EP. 4 志銘與狸貓 ft.陳零九、呼呼▶ https://youtu.be/HXhyfVpNrd8- 阿瑪x舞月 桂香蜜荔酒 即日起可以在全家直接向櫃台店員預購喔！ 分類是在年菜單裡～ - 阿瑪x清心福全 聯名合作 即日起到今年12月陸續會有不同杯款登場～ 全台各分店都有喔！ -【近期活動】《不想運動運動會 快閃店》 台北 7/16(四)-8/9(日) 統一時代百貨 7樓 高雄 9/10(四)-10/21(三) 統一夢時代 8樓會館大廳 台南 12/2(三)-2021/1/4(一) 新光三越 西門店本館 6樓 詳情請看 瑪瑪商行粉絲專頁 ▶ https://www.facebook.com/fumeanstore.official/《黃阿瑪相遇1920臺北市》特展2020/8/6-12/31 在台北探索館 1+2F每天09:00~17:00 可免費入場(週一暨國定假日休館)還可以集章換紀念書籤喔~每日限量~-《後宮棒球隊公仔》預購 單盒：https://reurl.cc/pdGEDa 全套七盒(有早鳥優惠喔)：https://reurl.cc/V69bZR--首本圖文漫畫書《貓咪超有事》 台灣：https://reurl.cc/q8zKeg 港澳地區：https://is.gd/QGfNMj 馬新地區：https://is.gd/x5xwc5 ※以上連結皆有送後宮磁鐵乙枚（共七款隨機贈送 ，數量有限送完為止）第六本書《貓咪哪有那麼可愛》台灣：https://www.fumeanstore.com/products/b001000006港澳地區：https://is.gd/3U2z4V馬新地區：https://is.gd/03LkIn-【阿瑪 Line貼圖＆主題】《最新上架》https://reurl.cc/pyxy2e 《更多貼圖》https://reurl.cc/4RY6L2【阿瑪官網-瑪瑪商行】▶ https://www.fumeanstore.com/《最新商品》隨身小包、後背包、麻糬娃娃、阿瑪夏日運動系列耳環、不想運動運動會系列商品【黃阿瑪X春風聯名授權衛生紙】《實體通路》大潤發、愛買、家樂福《PChome》https://goo.gl/oqvSdA （抽取式）                     https://goo.gl/jZqtgB （袖珍包）---【合作邀約/IP聯名授權】fumeanaction@gmail.com （歡迎來信洽談）〔版權所有，非經許可勿轉載至任何平台〕〔領養不棄養〕"
"7Ow_IrOyiYQ","這群人 TGOP │跟交往很久的女朋友分手會怎麼樣 What It Is Like to Break Up with Your Long-time Girlfriend","2020-11-08T10:00:40Z","UC6FcYHEm7SO1jpu5TKjNXEA","這群人TGOP","24","20.15.11","這群人|TGOP|搞笑影片|This|Group|Of|People|茵聲|展榮|許展瑞|董仔|董芷涵|尼克|木星|娛樂|惡搞|石頭|喜劇演員|搞笑團體|youtube 廣告|好笑|影片|訂閱|有趣|趣味|戲劇|客串|翻唱|超瞎|cover|feat.|經典語錄|瘋狂|職人|韓流|許展榮|王士維|牧昕|林牧昕|鄭茵聲|張佑維|戲劇","1685007","33089","866","1733","https://i.ytimg.com/vi/7Ow_IrOyiYQ/default.jpg","False","False","一對交往七年的情侶，在分手之後女友(茵聲 飾)就搬出男友(展榮 飾)家，沒想到在親友們得知消息後，這名男友的生活竟然發生意想不到的變化……#我真的沒事嘛 #分手 #這群人momo雙11超狂購物節 錯過等明年~-  全站最高回饋23%-  1元加購agnès b.-  億萬紅包天天搶- 下單抽11台宏佳騰智慧電車更多優惠請看：https://momo.dm/fUNerf 成為這個頻道的會員並獲得獎勵：https://www.youtube.com/channel/UC6FcYHEm7SO1jpu5TKjNXEA/join【這群人2019周邊商品熱賣中】https://www.3one.com.tw/【也有蝦皮可以訂購喔！】https://shopee.tw/tgop77支持群人  訂閱訂起來➔ https://tgop.pse.is/GWAQ6A Day To Remember 播放清單 經典語錄系列➔  https://tgop.pse.is/M3HAM來看這群人更多日常生活 ➔ https://tgop.pse.is/KZPB2群人製作的都在這➔ https://tgop.pse.is/KB5Z4演出：網路搞笑團體「這群人」This Group Of People a.k.a. TGOP。註：戲劇效果、激動演出。請調整為1080pHD觀看品質較高。Facebook這群人：https://tgop.pse.is/K7SE2展榮展瑞：https://tgop.pse.is/MGXKV茵聲：https://tgop.pse.is/LEVZ5董仔：https://tgop.pse.is/MDX52石頭：https://tgop.pse.is/LZS6Y尼克：https://tgop.pse.is/HJB2Z木星：https://tgop.pse.is/MC3JLInstagram這群人：https://tgop.pse.is/KE6S9展榮：https://tgop.pse.is/MJER2展瑞：https://tgop.pse.is/MEVXJ茵聲：https://tgop.pse.is/KFWEX尼克：https://tgop.pse.is/M4GAE董仔：https://tgop.pse.is/MNY8W木星：https://tgop.pse.is/KMBXE石頭：https://tgop.pse.is/MSNET這群人bilibili： https://tgop.pse.is/M79UP這群人微博： https://tgop.pse.is/MLT7Q【兩班半攝影棚開幕啦】 https://www.17hrs.com.tw/【三花自創品牌3.one 夏季新品上市啦！】https://www.3one.com.tw【工作邀約請洽詢】 聯絡信箱 ：thisgroupofpeople@gmail.com"
"X4NjD9fi-u8","【豆鬥榮 EP12】 死對頭貓咪睡一起　有可能嗎？","2020-11-13T10:00:09Z","UCiXuTOccGliVKpcL1qQWMPg","豆漿- SoybeanMilk","15","20.15.11","豆漿貓|娘娘|宅男|寵物|俊榮|阿晧|工程師|療癒|可愛|萌寵|豆漿|日告晧|喵星人","322931","18553","58","928","https://i.ytimg.com/vi/X4NjD9fi-u8/default.jpg","False","False","➤成為頻道會員按鈕：https://www.youtube.com/channel/UCiXuTOccGliVKpcL1qQWMPg/join➤訂閱成為漿絲or榮粉按鈕：https://www.youtube.com/channel/UCiXuTOccGliVKpcL1qQWMPg?sub_confirmation=1➤ 豆漿娘娘相關周邊☑  豆漿娘娘周邊：https://shopee.tw/soybeanmilk_cat☑  第一款LINE貼圖-(豆漿本尊)：https://pros.is/RCAXQ☑  第二款LINE貼圖-(豆漿&俊榮本尊)：https://pros.is/J2B6E☑  第三款LINE貼圖-(豆漿&俊榮Q版)：https://pros.is/KVN9X➤協助語言白癡a奴才翻譯影片讓外國朋友認識漿漿！☑ 幫忙上字幕：https://soybeanmilk.pros.si/P6KB7➤豆漿其他出沒的地方：☑ 豆漿臉書：https://www.facebook.com/SoybeanmilkCat/☑ 豆漿IG：https://www.instagram.com/soybeanmilk_cat/?hl=zh-tw☑ 豆漿微博：https://goo.gl/FY8Uc6☑ 豆漿美拍：https://goo.gl/5Aadz6➤豆漿實體信箱，漿絲想讚美娘娘或想說什麼都可以寄信喔：☑中文: 30099 新竹市科學園區郵局第502號信箱☑英文: P.O.BOX 502 Hsinchu Science Park Hsinchu City 30099 Taiwan(R.O.C)➤合作提案或邀約☑信箱： BlueEyeStudioTW@gmail.com#豆鬥榮 #睡一起 #不科學"
"v5A3Z982SWc","網紅幫電影配音到底在幹嘛？","2020-11-11T13:11:18Z","UCgDQKFV2rMNzTE8Y3rHMVbQ","黃大謙","23","20.15.11","[none]","577838","25180","386","1292","https://i.ytimg.com/vi/v5A3Z982SWc/default.jpg","False","False","本來想說等下禮拜再拍的結果昨天看到啾啾鞋發一樣的主題直接嚇爛今天立刻把影片生出來跟蹤我：📸Instagram： https://www.instagram.com/da_chien_huang/ Facebook粉絲團： https://www.facebook.com/HuangDaChien/ 微博： https://www.weibo.com/6035828396/profile?topnav=1&wvr=6&is_all=1 Facebook個人： https://www.facebook.com/profile.php?id=100000365937427 合作請來信：dachien@pressplay.cc"
"YjEodrgEl8M","【中學頭條】同學口中的最不能信的幾句話 通常祕密說不會說的人一定會說出去","2020-11-13T12:00:12Z","UC16gERMQIcBjBAnodl9CZ8Q","野火娛樂","24","20.15.11","[none]","161629","3234","91","130","https://i.ytimg.com/vi/YjEodrgEl8M/default.jpg","False","False","#跟我講我不會講#下次再約#我都沒看書#學校#流行語#下次遇見再相愛#中學生#學校生活#我愛你#告白每次同學跟我說 下次再約啦 一定約不成跟我說放心啦 我不會說 他一定會說出去跟我說我都沒看書啦 沒差 結果考的超好我真的是滿頭問號 你身邊有這種同學嗎趕快到底下留言告訴我❣️喜歡別忘了按讚+分享唷❣️✐影片連結：https://reurl.cc/jXAzm ✐中學 FB：https://goo.gl/pc5RoL ✐中學 IG：https://www.instagram.com/highschool_fun ✐更多中學影片：https://goo.gl/6XLd9Y ✐業務合作：https://bit.ly/2O0gkyv"
"xwPhEh88I7w","【料理之王】EP4完整版 2分鐘搶食賽 破布子料理讓Jason想起MasterChef總決賽  選手態度輕浮  Fred出聲警告不尊重比賽！｜廚佛瑞德 王凱傑 福原愛 Lulu 劉品言｜CooKing","2020-11-13T13:00:28Z","UCCFBJs1MfK2aFkh9oFbd6Tg","料理之王","24","20.15.11","料理之王|ettoday|王凱傑|Jason Wang|FRED|料理|美食|娛樂星光雲|ETtoday星光雲|星光雲|娛樂|娛樂新聞|ETTODAY|Lulu|LULU黃路梓茵|黃路梓茵|廚佛瑞德|廚佛|Fred|福原愛|全聯先生|邱彥翔|廚藝選秀節目|選秀|料理週記|首席導師|Jason|ふくはら|あい|愛醬|小愛|料理之王線上看|料理之王4|料理之王完整版|飛行導師|fred吃上癮|廚神當道|masterchef|型男大主廚|歐家瑋|陳首宏|梁一貞|安妮|周皓軒|游星淵|黃晶晶|鄧惠文|陳姿靜|阮紹榮|洪士元|祕魯太泰|料理123|料理123小編|吃上癮|CooKing|懶人料理|吳貞蓁|熊以馨|陳思吟|陸巧因|克里斯丁|鄭百成|施捷夫|陳柏翔|呂政緯|好吃Mana|Ting's Bistro克里斯丁|張傑|cyndi|火山烏骨雞|石斑魚|烏骨雞|萬里蟹|高接梨|真空料理|劉品言|言言|雪白桂花蟹|萬里蟹料理|秋蟹|花蟹|鍋塌豆腐","121902","1000","329","833","https://i.ytimg.com/vi/xwPhEh88I7w/default.jpg","False","False","訂閱《料理之王》頻道:https://bit.ly/32n7bIS全新廚藝節目《料理之王》每周五晚上9:00於料理之王、播吧Youtube頻道首播。●全民煮好菜  https://bit.ly/33T68CA現在只要上傳您的拿手好菜影片，就有機會前進料理之王，成為最強踢館魔王！另外還有多重獎勵等你來拿！影音投稿時間：109年9月30日（三）11:00 起至109年11月5日（四）23:59止，以台灣時間為基準。人氣投票時間：109年11月6日（五）11:00 起至109年11月15日（日）23:59止，以台灣時間為基準。●活動辦法於活動期間內，在「ETtoday新聞雲」活動專區上傳您的料理影片或參與人氣影音投票，不僅有機會抽到大獎，還有機會成為《料理之王》節目踢館魔王！讓大家看見你的料理！在後防疫時代，宅在家也能成為大廚師，只要三分鐘，簡單做出好料理！★ 更多精彩綜藝推薦 Watch More★ 《Fred吃上癮》https://bit.ly/3o2yClk《佛瑞德遊記》https://bit.ly/3770n5X《這就是街舞S3》https://bit.ly/37braOD《這就是街舞S2》https://bit.ly/2WRAdzK 《聲林之王1》https://bit.ly/2GNQGNK《聲林之王2》https://bit.ly/2Hqpp2g 《星光雲！RUN新聞》 https://bit.ly/2TeoiKo 《少年之名》https://bit.ly/3o2z6b8《這就是原創》 https://bit.ly/2u0Ptu3 《這就是灌籃》https://bit.ly/2GwyzfU 《了不起的長城》https://bit.ly/2FsvutP 《演技派》https://bit.ly/33DI9Vh 《真相吧！花花萬物》https://bit.ly/2VpHIte#料理之王 #Fred #JasonWang王凱傑 #福原愛 #劉品言"
"ejga_6MMb7c","#56【谷阿莫Life】開車下海第二彈！和奎丁一起開車掉進海裡，難道這是最後一集了嗎？","2020-11-08T10:00:13Z","UCWI5T5awmyoUBw72aNcqadQ","谷阿莫Life","22","20.15.11","谷阿莫|電影|電影解說|濃縮|movie|原創|谷阿莫life|電影實驗|實驗|生活實驗","916861","28259","636","2139","https://i.ytimg.com/vi/ejga_6MMb7c/default.jpg","False","False","我是谷阿莫，這個頻道會放一些跟我的生活有關的影片，也可以到下面的其他頻道看其他作品。｜主 頻 道：https://goo.gl/5TpPdd｜副 頻 道：https://reurl.cc/6ROXb｜備用頻道：https://reurl.cc/Oo36y－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－那些電影裡的橋段都是真的嗎?｜第02集：被人拿斧頭追殺時能躲在門後多久? https://youtu.be/XNeTsYmatuc｜第13集：我被活埋只剩顆頭不曉得能不能逃走https://youtu.be/0U6_Wctxc-g｜第18集：壞人的狗籠真的能關住我嗎？https://youtu.be/qLvj9aKc6eU｜第20集：被膠帶包得像蛹一樣的黏在門上逃得掉嗎？https://youtu.be/X5KB7vuG8SI｜第21集：像黑豹這樣趴在行駛中的車頂真的不會被甩出去嗎？https://youtu.be/zNmK-LD1RcU｜第26集：三種電影中被鎖在後車廂逃生方式哪個可以讓我逃生？https://youtu.be/VQiOXswE4ho｜第29集：電影中各種特殊射箭方式射起來到底爽不爽？https://youtu.be/fmE8QOZUD4k｜第30集：你以為上鎖的門可以用腳踹開？https://youtu.be/V5yvZ1XnmDg｜第32集：拿大槌子到房子裡砸牆砸家具真的紓壓嗎？https://youtu.be/nv5iZQprx-g｜第33集：夜探聽說很可怕的廢棄快40年遊樂園https://youtu.be/mIGv20oiOhI｜第34集：被媽媽關在櫃子裡時該怎麼辦https://www.youtube.com/watch?v=uVkVOefzyMg｜第35集：夜探廢棄快30年的大樓，剛開拍燈就莫名壞了！https://youtu.be/BPekeO-Wro0｜第36集：沒有繩索時我真的能拿床單代替來成功垂降嗎https://www.youtube.com/watch?v=gV40x_X4bmI－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－這些地方也能看到谷阿莫。谷阿莫臉書：https://www.facebook.com/amogood/谷阿莫ＩＧ：https://www.instagram.com/imamogood/聯絡信箱：amoverygood@gmail.com－－－－－－－－－－－－－－－－－－－－－－－－－－－－－"
"IDvhaBYJ1qQ","🔥美國主流媒體收視下滑中！｜賓州法官新判決｜選民揭大選日「被投票」｜美國大選世紀風雲 特別報導【2020年11月13日】｜新唐人亞太電視","2020-11-13T06:05:16Z","UCi4AGjvmSMB9Nn6oyFPYPeQ","新唐人亞太電視台NTDAPTV","25","20.15.11","2020美國大選|選舉舞弊|選舉詐欺|選舉訴訟|川普|拜登","203751","4526","249","372","https://i.ytimg.com/vi/IDvhaBYJ1qQ/default.jpg","False","False","💪捍衛未來，用行動支持新唐人 👉 http://bit.ly/ntdtvfriends￼🛎 請「訂閱」我們，並「按下」小鈴鐺，就能隨時收到最新報導！https://www.ntdtv.com.tw/b5/20201113/video/283034.html首播: 周一至周五 pm 2：30 ~ 2：45=================================⭐️ 新唐人亞太電視YouTube 24小時直播 👉 http://www.youtube.com/c/NTDAPTV⭐️ 按讚加入官方FB 👉http://www.facebook.com/ntdtv.com.tw⭐️ 新唐人亞太電視台官網 👉http://www.ntdtv.com.tw/"
"O0WBNS9Qu4A","機車撞超跑小牛 女騎士腿軟男車主霸氣回「不用賠」@東森新聞 CH51","2020-11-12T11:36:40Z","UCR3asjvr_WAaxwJYEDV_Bfw","東森新聞 CH51","25","20.15.11","東森|東森新聞|EBC|新聞|news|ETTV|Ch51|台灣|ㄉㄨㄥ森新聞|東森直播|東森新聞直播|台南|民眾|保險桿|機車撞小牛1800|超跑|騎士","341860","1927","109","1029","https://i.ytimg.com/vi/O0WBNS9Qu4A/default.jpg","False","False","【東森新聞YouTube會員開張啦】現在就加入》https://bit.ly/3gpoY8w台南昨天(11號)有超跑車聚，一輛超跑小牛來到東門城圓環時和機車發生擦撞，當時小牛要開出圓環，機車要繞行圓環，雙方撞上，保險桿上一條長長刮痕，女騎士嚇到腿軟坐在地上，民眾也圍觀，替女騎士擔心，還好超跑男車主超霸氣，跟女騎士說不用賠，全部人鬆一口氣。#台南#騎士#超跑"
