video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"-BZogVYVA_E","福原愛大戰江宏傑，夫妻對戰，小傑要跪算盤啦～桌球是我的主場，勝利，必定拿下！女力崛起，貫穿勝利，這一箭，獻給我的團隊！｜全明星運動會 X 富易達保險經紀人 EP09：女將之箭 20201122","2020-11-24T04:00:10Z","UCXxAXdFh-cuYXU289kd-pNQ","全明星運動會","22","20.28.11","全明星運動會|胡宇威|李玖哲|柯有倫|姚元浩|陳漢典|運動實境節目|台視|三立","1063108","9238","459","3159","https://i.ytimg.com/vi/-BZogVYVA_E/default.jpg","False","False","【射箭、排球、桌球】這夫妻的對戰真的是又閃又可愛啊～#全明星運動會 #福原愛 #夫妻對戰大來賓：福原愛主播：徐展元、蔡尚樺🔴紅隊領隊：江宏傑  🔵藍隊領隊：錢薇娟🔴紅隊經理：粿粿      🔵藍隊經理：孟潔🔴紅隊陣容：姚元浩、草屯囝仔 阿倉、楊奇煜(傷退)→孫其君、陳漢典、李玖哲、臭屁嬰仔 屁辰、孫其君、IVI 芳芸、IVI 琦琦、郭芝吟、阿樂🔵藍隊陣容：胡宇威、夏和熙、泰坦 正義、柯有倫(傷退)→張庭瑚、邱宇辰、泰坦 比利、梁凱莉、IVI Kimi、王宣、安乙蕎🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆不搞笑！不做效果！全程玩真的！全明星運動會，正式開戰！每週二，中午12點，上架完整版！⚠️還沒訂閱嗎？傳送門在這👉https://rb.gy/7uxlh5👉全明星運動會FaceBook：https://rb.gy/c26gcu👉全明星運動會Instagram：https://rb.gy/u82tvj"
"xsl9FjgCLPA","黃鴻升 Alien Huang 【地球上最無聊的下午 Nevertheless】Official Music Video","2020-11-25T06:00:14Z","UCPcF3KTqhD67ADkukx_OeDg","滾石唱片 ROCK RECORDS","10","20.28.11","[none]","1128474","54209","360","1839","https://i.ytimg.com/vi/xsl9FjgCLPA/default.jpg","False","False","【ROCK HDMV】歡迎訂閱滾石唱片YouTube官方頻道 → http://bit.ly/RockRecords#黃鴻升  《#地球上最無聊的下午》MV沒有人知道 明天有什麼事情在等著2020這個逼迫人成長的動盪年每一刻都在教我們要珍惜當下 珍惜身旁的人於是We have Plan B「沒有風 沒有雨 沒有了頑固沒有甜 沒有苦 也沒了孤獨」謝謝每一位 支持黃鴻升的地球人這趟旅程 因為有你們的陪伴 才完整一雙雙炙熱的眼光 都是 守護外星人的太陽調皮的他在任務完成後瀟灑退場留下了「地球上最無聊的下午」這份禮物TAT＆小怪獸 將剩下的詞完成而團隊擷取鬼哥過往的聲音素材 克服了技術希望以Plan B的精神 將這首因愛而生的創作送給喜歡他的朋友們想念時 三兩好友或是家人 聚在一起聊聊天 吃點零食水果 配上你的歌地球上最無聊的下午是最平凡也最珍貴的時光-「那你的PLAN B是什麼？」這是他常問別人的ㄧ句話「最後ㄧ刻的答案 才是我最好的答案」這是他完成任何事後的註解「凡事都可以輸！但絕對不能輸在想法！」這是他人生的座右銘當事情不如意  可以難過只要你不放棄就有希望當人生不順遂  可以停歇但再向前即是充滿力量即使全世界放棄 都不能算是結束唯有自己心中放棄 才是真正結束寧願逆著風 也不願放棄初衷PLAN A 失敗了 我依然握有PLAN B把不可能變可能 更顯珍貴期待我們在平行時空再次相遇the story continues on 「Planet B」謹予此作品致我的老闆 我的好友 我的老師  我們的家人                「不完美但真實」                                                                                      2020.11.25   Dino & TAT【MV工作人員名單】Director 導演：Dino LinAssistant Director 副導：王淑儀Director of Photography 攝影：陳彥Camera Assistant 攝影助理：傅思齊Gaffer 燈光：王浩Best Boy 燈光助理：陳覺安、曾皓Production Assistant 執行製片：Eunice OngStylist 造型師：涂家瑋 Jero TuMake Up 化妝師：王君慈 Kana WangEditor剪接：王淑儀、Dino LinColorist 調色：陳彥Post-production 後期製作 :Dino Lin、王淑儀Animation 動畫：Roy LimCalligraphy Art 文字藝術：宋嘉祥 Sean Special Thanks 特別感謝：Zoom inSanté80’s studio黃鴻升《地球上最無聊的下午》♫ https://RockRecordsCo.lnk.to/Nevertheless地球上最無聊的下午 Nevertheless作曲 Composer：王山而 Ray Hsieh作詞 Lyricist：黃鴻升 Alien Huang / 小怪獸沒有風 沒有雨 沒有了頑固沒有甜 沒有苦 也沒了孤獨這裡沒有重量 也沒有真相天使們也不會跳舞想帶你去澀谷的街上走走穿越幾萬光年逛逛我的星球但是外頭 太多 太熱情的面容日常是誰的茶餘飯後雖然 我的願望有點老套可是 有你的微笑就剛好感謝你 對我 默默的 應援加油讓辛苦變幸福的小怪獸（在這危險地球）把不可能變可能（讓我不曾墜落）只想再跟你一起 玩很大 再鬧一場 瘋狂的 哭和笑然後再用力擁抱（穿越平行時空）停留在這一刻（讓我想起怎麼快樂）刻劃幸福的模樣很有錢 這世界 買不到幸福很悠閒 朋友圈 找不到歸屬（避風港）全宇宙的溫度 剩下科技冷酷誰錯誰對沒有誰在乎記得 那一雙雙炙熱的眼光守護著我 溫暖的太陽感謝你 對我 默默的 應援加油讓辛苦變幸福的小怪獸（在這危險地球）把不可能變可能（讓我不曾墜落）只想再跟你一起 玩很大 再鬧一場 瘋狂的 哭和笑然後再用力擁抱（穿越平行時空）停留在這一刻（讓我想起怎麼快樂）感受生命的重量製作人 Producer：曾俞璇 Cosine Tseng編曲 Music Arrangement：The Alien Team吉他製作人 Guitar Production：翁光煒 Wico Weng吉他 Guitars：林柏村 Ace Lin貝斯 Bass：魔指根音王 aka 特工 Sasha鼓 Drums：楊朝量 Liang Yang鍵盤 Keyboards：曾俞璇 Cosine Tseng和聲編寫 Background Vocal Arrangement：曾俞璇 Cosine Tseng和聲 Background Vocal：王山而 Ray Hsieh吉他錄音室 Electric Guitar Recording Studio：Blue Way和聲錄音師 Background Vocal Recording Engineer：彼得王 Peter Wang和聲錄音室 Background Vocal Recording Studio：繭指音樂工作室 Kokun Finga爵士鼓技師 Drum Tech：林含書 HaKU Lin錄音工程師 Recording Engineer：林含書 HaKU Lin助理錄音師 Recording Assistant：江昱澄 Allen Chiang、林彥慶 Yen混音工程師 Mixing Engineer：毛琮文 Mao錄音室及混音室 Recording & Mixing Studio：studio-One (TW)母帶後期處理工程師 Mastering Engineer：毛琮文 Mao母帶後期處理錄音室 Mastering Studio：studio-One (TW)OP：Rock Music Publishing Co., Ltd.#把不可能變可能#請分享按讚開小鈴鐺喔."
"wVqxrZSNJ78","國外最流行的斷食法！？七天只吃蔬果身體發生的神奇變化✨｜愛莉莎莎Alisasa","2020-11-27T09:30:07Z","UCAKJ0tmI_RMXqTgxL_OMfIg","愛莉莎莎 Alisasa","22","20.28.11","[none]","305103","9655","441","608","https://i.ytimg.com/vi/wVqxrZSNJ78/default.jpg","False","False","有關肝膽排石的資訊可以參考⬇️https://www.bigeditorr.com/2020/03/liver-gallbladder-flush.html 以及我看的那本書「神奇的肝膽排石法」***內容為印度古代流傳自然療法***未獲得現代西方醫學認可此影片純屬實驗性質並未聲明療效（我最後有說我自己除了對加工食品變敏感外身體心理沒有太大變化 但其他朋友有），也並非所有狀況都適合使用此自然療法建議與專業醫師綜合評估過再進行尤其是膽結石或嚴重病症者請勿隨意輕信偏方耽誤就醫時間！影片中其他資訊：1.vitamix破壁機http://www.dietushop.com/SalePage/Index/64036332.綠拿鐵作法：https://youtu.be/vvePj3hroHE3.溫泉住宿：https://abnb.me/imLce72FLbb══════════════════════════════任何合作邀約請洽Pressplay Email :alisasa@pressplay.cc══════════════════════════════追蹤我 Follow Me ★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/★Instagram: goodalicia══════════════════════════════"
"mIo2PFSSWFI","【正常發揮PiMW】王世堅被整 高嘉瑜被搞 龍介仙爆料:全因跟他有關係!","2020-11-25T13:00:13Z","UCz_rK02a3hnmMOOUSmFQo2w","正常發揮","25","20.28.11","中時新聞網|忠實新聞網|中時電子爆|中時電子報|王又正|正常發揮|又正|新聞深喉嚨","310018","35763","536","2593","https://i.ytimg.com/vi/mIo2PFSSWFI/default.jpg","False","False","⚠️「未經著作權人事先書面同意，勿將內容用於商業性質之分享、連結。」「如有任何營業使用，必須事先取得書面同意」⚠️ 重要提醒！目前YT頻道、臉書粉專先上線！不定時會分享正常發揮小組的工作內容、生活點滴。⚠️節目正式開播前，會再通知大家！⚠️記得到臉書按讚、追蹤＋分享啊！https://www.facebook.com/Playitmyway2020"
"R1e0uv47QmM","【@台灣啟示錄  全集】流氓變議長！屏東皇帝鄭太吉 議長光天化日殺人！檢警不敢辦？20201122｜洪培翔","2020-11-24T09:48:29Z","UCqdR2j_W3QRyw5nc-0Ku-0A","台灣啟示錄","22","20.28.11","東森|台灣啟示錄|ETTV|51ettv|洪培翔|東森新聞|鄭太吉|議長|鍾源峰|屏東|土皇帝|高屏溪|賭場|利益|刑警隊|霹靂小組|媒體|報紙|記者|棒球隊|警察|預算|蘇貞昌|報社|流氓|黑道|解嚴|民主|政治|立法委員|蔡式淵|屏東縣長|縣長|台灣啟示|臺灣啟示錄|劉煥榮|陳瑞欽|台湾启示录|林來福|做工的人|#台灣啟示錄|十大槍擊要犯|啟示錄|陳進興|台灣啓示錄|911事件","297849","1528","220","609","https://i.ytimg.com/vi/R1e0uv47QmM/default.jpg","False","False","鄭太吉他是台灣司法史上第一個遭到槍決的議長，這是他當年被押赴刑場所留下最後的背影，堂堂一個議長，為什麼落得如此下場呢？就是因為當年，他在光天化日之下，他不顧被害人母親的苦苦哀求，鍾源峰，鄭太吉他完全沒有把法律放在眼裡，儼然他已經把自己當成是屏東皇帝了，而這就是當年台灣黑金政治，最猖獗的一個縮影，有多猖獗，在事發後，鍾源峰他的母親立刻打電話報警，聲淚俱下的控訴議長殺人了，而據說當初派出所所長還告訴她，你不要亂講話，議長怎麼會殺人呢？一定是天色太黑，你看不清楚認錯人，況且大家都知道鍾源峰和鄭太吉兩個是從小玩到大的好朋友，他們交情超過了30年，就算吵架，也不至於鬧出人命，但事實上，在案發前那一陣子，這兩個人的確因為賭場的利益鬧得不愉快。那一天早上，鄭太吉跟其他一行五個人來找鍾源峰，鍾源峰本來還打算要請鄭太吉上樓來泡茶，兄弟之間有什麼誤會，不能夠坐下來好好聊呢？誰知道鄭太吉根本沒有打算跟他聊，二話不說這幾個人連開了16槍，當場就把鍾源峰給打死了。但有這麼容易嗎？鄭太吉他願意乖乖配合嗎？在命案發生的當天中午，屏東縣的刑警隊，他們從霹靂小組調來了50個人，在檢察官指揮帶隊之下，他們直接前往鄭太吉的住處去搜索調查了，有媒體事後是這樣報導的，當檢警大隊人馬抵達現場的時候，鄭太吉他不斷拒絕開門配合，而且還撂了一堆小弟，把警察趕走了，檢察官回頭一看，怎麼發現人都不見了呢，帶來的警察只剩下檢察官，一個人一臉錯愕，被請進了屋子裡頭，讓他在屋子裡走了一圈，就被轟走了，鄭太吉他真的這麼囂張嗎？事隔多年，我們訪問了當年帶隊的刑警隊長楊筆村，他說根本不是這樣子，事實是他跟荷槍實彈的霹靂小組直接衝到了辦公室，甚至每一個人都已經做好了搏火的準備了，怎麼可能中途落跑呢，楊筆村甚至還請檢察官寫了一紙聲明，證明他絕對沒有中途落跑，但是從這一點也可以看的出來，當年鄭太吉他真以為他能夠隻手遮天，甚至在隔天的報紙，報導鍾源峰命案的時候，竟然沒有任何一家報紙，敢直接點名鄭太吉這三個字涉案，連記者都不敢掛名報導。鄭太吉他最有名的就是一支棒球隊，不是他愛打棒球，而這個球棒也不是用來打棒球的，是用來砸店打人的，這一群小弟，他們每一個人都身穿白色的襯衫，然後深色的長褲，腳踩著白色的布鞋，打著鄭太吉的名號，想打誰就打誰，這麼囂張難道警察都不管嗎？誰敢管，下場就是被鄭太吉，叫到議會去修理去罰站，因為警察的預算的生殺大權，也都在鄭太吉的手上，甚至連當年的屏東縣長蘇貞昌，他都曾經坦承，就算他是縣長，他也治不了鄭太吉。鄭太吉在屏東作威作福，這已經是公開的祕密了，記者都知道，但是卻沒有人敢寫敢報導，誰敢寫，下場就是鄭太吉他的棒球隊又要出動了，當年有一家報社，寫了鄭太吉看了之後不太開心的報導，很快的棒球隊就找上門了，男記者被球棒打，女記者被搧耳光，整間辦公室被砸的稀巴爛，據說當時有記者，他們是穿著防彈背心在屏東跑新聞。請鎖定每周日晚間23:00分，東森新聞台--51頻道，台灣啟示錄！《台灣啟示錄Youtube官方頻道》https://www.youtube.com/user/ettvapocalypse#東森#台灣啟示錄#啟示錄#洪培翔#鄭太吉#議長#鍾源峰#屏東#土皇帝#高屏溪#賭場#刑警隊#霹靂小組#蘇貞昌#蔡式淵"
"sHsHOjYvgX4","你一定要看，不然可能沒朋友 | 老高與小茉 Mr & Mrs Gao","2020-11-25T13:30:12Z","UCMUnInmOkrWN4gof9KlhNmQ","老高與小茉 Mr & Mrs Gao","24","20.28.11","鬼滅之刃|十二鬼月|鬼舞辻無慘|碳治郎|水柱|富岡義勇","2139623","51996","4186","8598","https://i.ytimg.com/vi/sHsHOjYvgX4/default.jpg","False","False","【加入會員按鈕】https://www.youtube.com/channel/UCMUnInmOkrWN4gof9KlhNmQ/join【出賣靈魂按鈕】https://goo.gl/VhzZeS------------------------------------------------相關鏈接：【震撼】2045年，人類究竟是滅絕還是成神https://www.youtube.com/watch?v=WY4XLDBDyuk出賣靈魂的正確方法，魔鬼聖經https://www.youtube.com/watch?v=0vomd4ymSLc【一個人不要看】至少需要4個人一起看的影片https://www.youtube.com/watch?v=nAc6sGXLueY【震撼】地球歷史的最大謎團，大洪水https://www.youtube.com/watch?v=w69h0zCso-o人類不能知道的秘密，人族的故事https://www.youtube.com/watch?v=JVOzntXOGRc地球監獄說，其實人類的祖先是星際囚犯，咱們都在地球上改造https://www.youtube.com/watch?v=-WhhhLTH1yk中國古代全都是外星人，而且和蘇美神話居然是一樣的https://www.youtube.com/watch?v=nPnNQNCoC9M生命起源，地球上的生命究竟是如何產生的https://www.youtube.com/watch?v=bJHhrpYbGgQ人類史上最強大的武器不是板凳，而是櫃子https://www.youtube.com/watch?v=I70Vd2IObPQ量子力學與平行宇宙與你https://www.youtube.com/watch?v=QcySV8ZKFGg來自宇宙深處的非自然信號與黑暗森林法則https://www.youtube.com/watch?v=XASKCBtiqEM【震撼】舊約聖經中記載的人類起源才是真實的 https://www.youtube.com/watch?v=iEeBnhMadkk地平說，為什麼越來越多人相信地球是平的https://www.youtube.com/watch?v=rDT45Z5Y9e8數千年前就擁有航天技術的瑪雅文明https://www.youtube.com/watch?v=EPivRTYUu6w最強預言家對於2019年的五個預言，前四個都不重要https://www.youtube.com/watch?v=kIR9bEA_8kE【震撼】亞特蘭蒂斯真的找到了，神，真的存在過https://www.youtube.com/watch?v=QbcKVbL3VOQ火星，越看越像尼比魯https://www.youtube.com/watch?v=2GU9kis1hDo100年過去了，還沒有一個地球人能解開這個謎團，伏尼契手稿https://www.youtube.com/watch?v=DVORkf8OWcc人類雖然無法再次登上月球，但卻可以登上太陽的真正原因https://www.youtube.com/watch?v=Ep803Xiso5E【震撼】距離地球最遙遠的人造物，航海家1號https://www.youtube.com/watch?v=UZHGEyCYgTc蘇美王表，一塊石頭揭秘人類誕生的真相https://www.youtube.com/watch?v=Mw-bAl2Tlm0科學證明進化論才是都市傳說，人類才是外星人 https://www.youtube.com/watch?v=BFEakK2FA3s最接近神的男人，特斯拉https://www.youtube.com/watch?v=2QlzgZPxg1c二十世紀最大謎團，通古斯大爆炸https://www.youtube.com/watch?v=wU-GxHtCGgA波羅的海下的巨大圓盤，它在這裡14萬年了https://www.youtube.com/watch?v=QAbx4ruDEm0曼德拉效應，是誰動了我的記憶https://www.youtube.com/watch?v=5x9mNMnG9lY谷歌的時間機器和三個時間旅行者https://www.youtube.com/watch?v=yDO7oZLpXL0------------------------------------------------推薦播放列表：【未來】https://goo.gl/Bq54h5【傳說】https://goo.gl/CpmK2Y【心理測試】https://goo.gl/wf5dp5【奇趣】https://goo.gl/Tbpiuj"
"m_iXScAv9zY","【挑戰保母證照(下)】太扯了！蔡阿嘎、嘎妹、宗翰三人都考到專業保母證照了嗎？","2020-11-26T10:00:13Z","UCPwxSX0DYDMQxCvgfeVDv_g","蔡阿嘎","22","20.28.11","蔡桃貴|蔡阿嘎|蔡波能|嘎嫂二伯|旅遊|台語|開箱|盲測|實況|Talk|調查|公益","281076","6751","171","591","https://i.ytimg.com/vi/m_iXScAv9zY/default.jpg","False","False","太扯了！真的假的？蔡阿嘎、嘎妹、宗翰三人，都考上保母證照了？😱😱😱► 看準備考試過程(上集)：https://youtu.be/rPO0L145csI► 訂閱二伯&蔡波能：https://pros.is/2UncleYT► 訂閱蔡桃貴：https://pse.is/TsaiGray2018► 訂閱蔡阿嘎Life頻道：http://pics.ee/AGaLife► 蔡阿嘎主頻道：http://pics.ee/AGaU2► 蔡阿嘎FaceBook：http://pics.ee/AGaFB► 加LINE好友：https://pse.is/GaLine► Instagram：http://pics.ee/AGaIG#蔡阿嘎 #挑戰保母證照考試 #有夠勵志竟然都考上了聯絡蔡阿嘎：withgalovetaiwan@gmail.com"
"7Px44oxC5Oc","【上課不要看】本斥但大！做出偷看不會被發現的「紳士眼鏡」ft. 胎尼Tiny","2020-11-24T11:00:13Z","UCj_z-Zeqk8LfwVxx0MUdL-Q","上班不要看 NSFW","23","20.28.11","funny|喜劇|幽默|搞笑|呱吉|阿傑|廉傑克曼|RJ|蔡哥|湯瑪士|大黑|小餅|小歐|諾基|關關","585295","9901","441","798","https://i.ytimg.com/vi/7Px44oxC5Oc/default.jpg","False","False","中小學實驗又來了！今天特別不一樣！有了新環境新教室又請來了超性感的 胎尼Tiny 老師來代課在老師的「身上」可以學到很多東西但為了對代課老師表示不失態的注目禮所以我們今天就是要做出絕對不會讓老師覺得被冒犯到的「紳士眼鏡」！感謝 OWNDAYS 讓我們一人一副超讚眼鏡➤ https://www.owndays.com/tw/zh_tw#OWNDAYS #MemoryMetal#輕量高彈力眼鏡【上班不要看FB粉絲團】https://www.facebook.com/nsfwstudio/【上班不要看instagram】https://www.instagram.com/nsfwstudio/【上班不要看LINE@】@nsfwstudio----------------------------------------------------------------------------- 【樂曲提供】Production Music by http://www.epidemicsound.com------------------------------------------------------------------------------"
"-5q5mZbe3V8","BTS (방탄소년단) 'Life Goes On' Official MV","2020-11-20T04:58:11Z","UC3IZKseVpdzPSBaWxBxundA","Big Hit Labels","10","20.28.11","BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄","148271597","11349952","124093","4147665","https://i.ytimg.com/vi/-5q5mZbe3V8/default.jpg","False","False","BTS (방탄소년단) 'Life Goes On' Official MVCredits:Director: Jeon Jung KookAssistant Director: Yong Seok Choi, Jihye Yoon (Lumpens)Photo: Nu KimDirector of Photography: Hyunwoo Nam (GDW)Focus Puller: Sangwoo Yun2nd AC: Eunki Kim3rd AC: Kyuwon SeoGaffer: Choi Doo Soo (DS LIGHT)Lighting Crew: Jung Yu Jin, Kim Jun O, Lee Seong Min, Kim Sung Wook, Lee HyunsuArt Director: Bona Kim, Jinsil Park (MU:E)Assistant Art Team: Yeri Kang, Minjung Kim (MU:E)Art-team Manager: ilho Heo (MU:E)Visual Creative: Nu Kim, Sabinne Cheon, Lee Sun Kyoung, Kim Ga Eun, Cha Yeon HwaArtist Management: Kim Shin Gyu, Kim Su Bin, Kim Dae Young, Park Jun Tae, An Da Sol, Ahn Jong Hun, Yun Tae Woong, Lee Seung Byeong, Lee Jung Min, Lee Hyeon KiBig Hit Entertainment. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by Big Hit Entertainment, Seoul, Korea.Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com#BTS #방탄소년단 #LifeGoesOn #BTS_BE #MV"
"4zL5WRG6plU","老子瘋狗的外號十歲就有啦！｜名人Q&A#01｜ft.國動｜霸軒與小美 Baxuan & Mei","2020-11-27T13:00:15Z","UC2SmF-JiJfPbod2MuW-Drcg","霸軒與小美 Baxuan & Mei","24","20.28.11","霸軒|圖文|小美|人類超有病|罷軒|軒霸|鼻地大師|國動|鼻地大師國動-張葦航|KYT|仁豪你人好好|z欣|萬隆|威力|003|小航Z|瘋狗娛樂|蹦蛙娛樂|張家夫妻滑起來|蹦蛙員工|Q&A|張家兄弟滑起來|張嘉航|統神|國棟","83874","4412","27","184","https://i.ytimg.com/vi/4zL5WRG6plU/default.jpg","False","False","#霸軒#國動#統神謝謝瘋狗娛樂董事長國動＆董娘KYT接受我們的專訪！這次嘗試做專訪系列，希望之後可以採訪更多的名人！【 追蹤我其他的創作平台】Youtube 日常頻道 ：https://reurl.cc/Mv7OqmFacebook粉絲專頁 ：https://reurl.cc/A1ZQdKInstgram  粉絲專業：https://reurl.cc/yyVpQD 【 我們的主題播放清單】➤小美玩海龜湯：https://reurl.cc/D6jV7d➤霸軒廣播電台：https://reurl.cc/MdOlg3➤鬼怪故事系列：https://reurl.cc/d5nMo2➤遊戲直播精華：https://reurl.cc/m9Mm2➤霸軒Q&A時間：https://reurl.cc/Ezj9ya➤奇摩知識+直播：https://reurl.cc/Kjeaoe【 與我們聯繫】工商合作請洽：霸軒娛樂工作室 Phone：0917-059-483mail：507m4xu4@gmail.com LINE ID：baxuan666  #人類超有病 #霸軒 #小美#圖文 #海龜湯 #情侶#直播"
